epoch,train_folds,test_folds,phase,loss,accuracy,precision,recall,f1
7,"[0, 2, 3, 4]",[1],test,1.0248245434327559,"tensor(0.7455, dtype=torch.float64)",0.6291524792544824,0.6262626262626263,0.6251964050001366
7,"[0, 1, 3, 4]",[2],train,1.1118435245879152,"tensor(0.6170, dtype=torch.float64)",0.6188564464731757,0.6170212765957447,0.6119330864531699
7,"[0, 1, 3, 4]",[2],test,1.1493689552430184,"tensor(0.5323, dtype=torch.float64)",0.6068394302492252,0.5993265993265994,0.5960084946603725
7,"[0, 1, 2, 4]",[3],train,1.1162031344425531,"tensor(0.6132, dtype=torch.float64)",0.6107479151329263,0.6131687242798354,0.6085353632350506
7,"[0, 1, 2, 4]",[3],test,1.110722025235494,"tensor(0.6667, dtype=torch.float64)",0.6233914211656055,0.622895622895623,0.6200020834131196
7,"[0, 1, 2, 3]",[4],train,1.0976153663966968,"tensor(0.6348, dtype=torch.float64)",0.6332883178643387,0.6347826086956522,0.6332884232874357
7,"[0, 1, 2, 3]",[4],test,1.1191634135459787,"tensor(0.5970, dtype=torch.float64)",0.622615477904479,0.6262626262626263,0.6235025491384727
8,"[1, 2, 3, 4]",[0],train,1.090771494793291,"tensor(0.6513, dtype=torch.float64)",0.6485069115882666,0.6512605042016807,0.6453453653375482
8,"[1, 2, 3, 4]",[0],test,1.0795375038001498,"tensor(0.5932, dtype=torch.float64)",0.6400120596042953,0.6397306397306397,0.633008630287458
8,"[0, 2, 3, 4]",[1],train,1.1090823224753388,"tensor(0.5992, dtype=torch.float64)",0.597537369831235,0.5991735537190083,0.5898057098927392
8,"[0, 2, 3, 4]",[1],test,1.0088752768256448,"tensor(0.7818, dtype=torch.float64)",0.6287299520205029,0.632996632996633,0.6257768397172777
8,"[0, 1, 3, 4]",[2],train,1.0790483515313332,"tensor(0.6681, dtype=torch.float64)",0.66910753826899,0.6680851063829787,0.6607796593814831
8,"[0, 1, 3, 4]",[2],test,1.1095802668602235,"tensor(0.5645, dtype=torch.float64)",0.6501443192320969,0.6464646464646465,0.6387604607032905
8,"[0, 1, 2, 4]",[3],train,1.0903316088664678,"tensor(0.6049, dtype=torch.float64)",0.6140973863402892,0.6049382716049383,0.5982911498601073
8,"[0, 1, 2, 4]",[3],test,1.0822835498385959,"tensor(0.6852, dtype=torch.float64)",0.6263367287073506,0.6195286195286195,0.6129722981812048
8,"[0, 1, 2, 3]",[4],train,1.0793789407481318,"tensor(0.6783, dtype=torch.float64)",0.6963526070780236,0.6782608695652174,0.6693594692015695
8,"[0, 1, 2, 3]",[4],test,1.09213465897005,"tensor(0.6269, dtype=torch.float64)",0.6812992936054073,0.6666666666666666,0.6571961382781439
9,"[1, 2, 3, 4]",[0],train,1.0737321577152283,"tensor(0.6597, dtype=torch.float64)",0.6653837454343722,0.6596638655462185,0.6530461527539676
9,"[1, 2, 3, 4]",[0],test,1.0512112146717008,"tensor(0.6949, dtype=torch.float64)",0.6694949061774975,0.6666666666666666,0.6581699252005592
9,"[0, 2, 3, 4]",[1],train,1.080725256076529,"tensor(0.6405, dtype=torch.float64)",0.6408147400259288,0.640495867768595,0.63456997270901
9,"[0, 2, 3, 4]",[1],test,0.9965382987802679,"tensor(0.7818, dtype=torch.float64)",0.664326184004899,0.6666666666666666,0.6626840974270494
9,"[0, 1, 3, 4]",[2],train,1.056220982429829,"tensor(0.7064, dtype=torch.float64)",0.7065247389783494,0.7063829787234043,0.7017169012782836
9,"[0, 1, 3, 4]",[2],test,1.0909285006984588,"tensor(0.5968, dtype=torch.float64)",0.6968350743513926,0.6835016835016835,0.678402763244921
9,"[0, 1, 2, 4]",[3],train,1.0494636091185205,"tensor(0.6955, dtype=torch.float64)",0.6981924021047652,0.6954732510288066,0.6868993308950094
9,"[0, 1, 2, 4]",[3],test,1.0655969513787165,"tensor(0.6852, dtype=torch.float64)",0.705596515674035,0.6936026936026936,0.6855240641091763
9,"[0, 1, 2, 3]",[4],train,1.0351476233938466,"tensor(0.7261, dtype=torch.float64)",0.7226617832733842,0.7260869565217392,0.7229718268578774
9,"[0, 1, 2, 3]",[4],test,1.0661290652716338,"tensor(0.6716, dtype=torch.float64)",0.7105273933964538,0.7138047138047138,0.7105875974594654
